지점,지점명,일시,기온(°C),습도(%),증기압(hPa),이슬점온도(°C),일조(hr),적설(cm),지면상태(지면상태코드),지면온도(°C)
245,정읍,2023-01-13 15:00,13,93,13.8,11.8,0,,,14.2
245,정읍,2023-01-13 16:00,11.9,94,13,10.9,0,,,12.4
245,정읍,2023-01-13 17:00,11.1,95,12.5,10.3,0,,,11.1
245,정읍,2023-01-13 18:00,11.1,95,12.5,10.3,0,,,10.6
245,정읍,2023-01-13 19:00,9.2,95,11,8.4,,,,9.7
245,정읍,2023-01-13 20:00,8.9,96,10.9,8.2,,,,9.2
245,정읍,2023-01-13 21:00,8.3,96,10.4,7.6,,,,8.7
245,정읍,2023-01-13 22:00,8.1,97,10.4,7.6,,,,8.4
245,정읍,2023-01-13 23:00,7.9,97,10.3,7.4,,,,8.1
245,정읍,2023-01-14 0:00,7.8,97,10.2,7.3,,,,7.9
245,정읍,2023-01-14 1:00,7.8,97,10.2,7.3,,,,7.8
245,정읍,2023-01-14 2:00,7.8,97,10.2,7.3,,,,7.7
245,정읍,2023-01-14 3:00,7.5,96,9.9,6.8,,,,7.5
245,정읍,2023-01-14 4:00,7.4,95,9.7,6.6,,,,7.4
245,정읍,2023-01-14 5:00,7.1,96,9.7,6.5,,,,7.2
245,정읍,2023-01-14 6:00,7,96,9.6,6.4,,,,7.2
245,정읍,2023-01-14 7:00,7.1,96,9.7,6.5,,,,7.1
245,정읍,2023-01-14 8:00,7.1,96,9.7,6.5,0,,,7
245,정읍,2023-01-14 9:00,7.1,96,9.7,6.5,0,,,7.1
245,정읍,2023-01-14 10:00,6.4,94,9,5.4,0,,,6.9
245,정읍,2023-01-14 11:00,6.2,95,9,5.4,0,,,7.2
245,정읍,2023-01-14 12:00,5.9,95,8.8,5.1,0,,,7.2
245,정읍,2023-01-14 13:00,6.1,95,8.9,5.3,0,,,8.1
245,정읍,2023-01-14 14:00,6.3,95,9,5.5,0,,,8.6
245,정읍,2023-01-14 15:00,6.5,95,9.2,5.7,0,,,8.4
245,정읍,2023-01-14 16:00,6.1,95,8.9,5.3,0,,,7.6
245,정읍,2023-01-14 17:00,5.3,95,8.4,4.5,0,,,6.6
245,정읍,2023-01-14 18:00,4.6,93,7.8,3.5,0,,,5.9
245,정읍,2023-01-14 19:00,4.4,94,7.8,3.5,,,,5.6
245,정읍,2023-01-14 20:00,4.4,94,7.8,3.5,,,,5.5
245,정읍,2023-01-14 21:00,3.9,93,7.5,2.8,,,,5
245,정읍,2023-01-14 22:00,3.6,94,7.4,2.7,,,,4.6
245,정읍,2023-01-14 23:00,3.6,94,7.4,2.7,,,,4.7
245,정읍,2023-01-15 0:00,3.7,94,7.5,2.8,,,,4.6
245,정읍,2023-01-15 1:00,3.8,95,7.6,3,,,,4.5
245,정읍,2023-01-15 2:00,3.9,94,7.6,3,,,,4.3
245,정읍,2023-01-15 3:00,3.8,94,7.5,2.9,,,,4.1
245,정읍,2023-01-15 4:00,3.4,92,7.2,2.2,,,,3.7
245,정읍,2023-01-15 5:00,2.4,92,6.7,1.2,,,,3.4
245,정읍,2023-01-15 6:00,1.9,91,6.3,0.5,,,,3
245,정읍,2023-01-15 7:00,1.6,87,6,-0.3,,,,2.6
245,정읍,2023-01-15 8:00,1.2,82,5.5,-1.5,0,,,2.1
245,정읍,2023-01-15 9:00,0.9,79,5.2,-2.3,0,,,1.8
245,정읍,2023-01-15 10:00,0.9,77,5,-2.6,0,,,1.8
245,정읍,2023-01-15 11:00,0.7,73,4.7,-3.5,0,,,1.8
245,정읍,2023-01-15 12:00,0.5,75,4.8,-3.4,0,,,1.7
245,정읍,2023-01-15 13:00,0.5,72,4.6,-3.9,0,,,2.2
245,정읍,2023-01-15 14:00,0.6,73,4.7,-3.6,0,,,2.2
245,정읍,2023-01-15 15:00,0.5,69,4.4,-4.5,0,,,1.6
245,정읍,2023-01-15 16:00,0.2,66,4.1,-5.4,0,,,1.4
245,정읍,2023-01-15 17:00,-0.3,69,4.1,-5.3,0,,,0.7
245,정읍,2023-01-15 18:00,-0.5,67,4,-5.8,0,,,0.1
245,정읍,2023-01-15 19:00,-0.6,64,3.8,-6.5,,,,-0.3
245,정읍,2023-01-15 20:00,-0.8,61,3.5,-7.3,,,,-0.7
245,정읍,2023-01-15 21:00,-1.1,66,3.7,-6.6,,,,-0.6
245,정읍,2023-01-15 22:00,-1.1,65,3.7,-6.8,,,,-0.7
245,정읍,2023-01-15 23:00,-1,61,3.5,-7.5,,,,-0.8
245,정읍,2023-01-16 0:00,-1.4,68,3.8,-6.5,,,,-0.8
245,정읍,2023-01-16 1:00,-1.9,71,3.8,-6.4,,,,-0.9
245,정읍,2023-01-16 2:00,-2.1,68,3.6,-7.2,,,,-0.9
245,정읍,2023-01-16 3:00,-2.3,66,3.4,-7.8,,,,-1
245,정읍,2023-01-16 4:00,-2.4,67,3.4,-7.7,,,,-1
245,정읍,2023-01-16 5:00,-2.6,62,3.1,-8.8,,,,-1.1
245,정읍,2023-01-16 6:00,-3.2,64,3.1,-9,,,,-1.5
245,정읍,2023-01-16 7:00,-3.8,66,3,-9.2,,,,-1.9
245,정읍,2023-01-16 8:00,-4.2,68,3,-9.2,0,,,-2.1
245,정읍,2023-01-16 9:00,-3.5,64,3,-9.3,0.3,,,-1.2
245,정읍,2023-01-16 10:00,-3.3,63,3,-9.3,0,,,-0.9
245,정읍,2023-01-16 11:00,-2.5,62,3.2,-8.7,0.4,,,0
245,정읍,2023-01-16 12:00,-1.8,59,3.2,-8.7,0.6,,,2.7
245,정읍,2023-01-16 13:00,-1,55,3.1,-8.9,0.7,,,4.5
245,정읍,2023-01-16 14:00,-0.4,54,3.2,-8.5,0.6,,,7.3
245,정읍,2023-01-16 15:00,-0.9,49,2.8,-10.2,1,,,4.8
245,정읍,2023-01-16 16:00,-1,49,2.8,-10.3,1,,,2.6
245,정읍,2023-01-16 17:00,-1.4,53,2.9,-9.7,1,,,-0.5
245,정읍,2023-01-16 18:00,-2.4,61,3.1,-8.9,0.4,,,-1.2
245,정읍,2023-01-16 19:00,-3.1,66,3.2,-8.5,,,,-2.5
245,정읍,2023-01-16 20:00,-3.5,68,3.2,-8.5,,,,-3.6
245,정읍,2023-01-16 21:00,-3.9,71,3.3,-8.3,,,,-4.5
245,정읍,2023-01-16 22:00,-4.3,71,3.2,-8.7,,,,-4.9
245,정읍,2023-01-16 23:00,-5.1,77,3.2,-8.5,,,,-5
245,정읍,2023-01-17 0:00,-5.4,81,3.3,-8.1,,,,-4.9
245,정읍,2023-01-17 1:00,-5.3,77,3.2,-8.7,,,,-5.3
245,정읍,2023-01-17 2:00,-5.5,77,3.1,-8.8,,,,-5.1
245,정읍,2023-01-17 3:00,-5.9,79,3.1,-8.9,,,,-5.6
245,정읍,2023-01-17 4:00,-5.9,80,3.2,-8.7,,,,-5.3
245,정읍,2023-01-17 5:00,-5.3,71,2.9,-9.7,,,,-5.6
245,정읍,2023-01-17 6:00,-6,81,3.2,-8.7,,,,-6.2
245,정읍,2023-01-17 7:00,-6.1,77,3,-9.4,,,,-6.3
245,정읍,2023-01-17 8:00,-5.8,75,3,-9.5,0,,,-6.2
245,정읍,2023-01-17 9:00,-3.8,64,3,-9.6,0.6,,,-3.2
245,정읍,2023-01-17 10:00,-2.4,58,3,-9.5,1,,,0.4
245,정읍,2023-01-17 11:00,-1.7,54,2.9,-9.8,1,,,0.5
245,정읍,2023-01-17 12:00,-0.6,50,2.9,-9.7,0.9,,,0.4
245,정읍,2023-01-17 13:00,0.2,45,2.8,-10.3,0.9,,,4.1
245,정읍,2023-01-17 14:00,1.2,43,2.9,-10,1,,,6.5
245,정읍,2023-01-17 15:00,1.9,45,3.1,-8.8,1,,,6.6
245,정읍,2023-01-17 16:00,1.9,47,3.3,-8.2,1,,,4.1
245,정읍,2023-01-17 17:00,1.3,50,3.3,-8,1,,,1
245,정읍,2023-01-17 18:00,0.2,55,3.4,-7.7,0.2,,,-0.8
245,정읍,2023-01-17 19:00,-0.5,61,3.6,-7.1,,,,-1.1
245,정읍,2023-01-17 20:00,-1,62,3.5,-7.3,,,,-1.3
245,정읍,2023-01-17 21:00,-1.9,67,3.6,-7.2,,,,-2.1
245,정읍,2023-01-17 22:00,-2.5,72,3.7,-6.8,,,,-2.7
245,정읍,2023-01-17 23:00,-3,76,3.7,-6.6,,,,-3
245,정읍,2023-01-18 0:00,-3.5,79,3.7,-6.6,,,,-3.3
245,정읍,2023-01-18 1:00,-3.4,77,3.7,-6.8,,,,-3.4
245,정읍,2023-01-18 2:00,-4,81,3.7,-6.7,,,,-3.7
245,정읍,2023-01-18 3:00,-4.2,83,3.7,-6.6,,,,-3.5
245,정읍,2023-01-18 4:00,-3,82,4,-5.6,,,,-2.2
245,정읍,2023-01-18 5:00,-3.4,82,3.9,-6,,,,-3.3
245,정읍,2023-01-18 6:00,-3.6,85,4,-5.7,,,,-3.4
245,정읍,2023-01-18 7:00,-3.4,83,4,-5.8,,,,-3.4
245,정읍,2023-01-18 8:00,-3.5,86,4.1,-5.5,0,,,-3.7
245,정읍,2023-01-18 9:00,-2.3,82,4.2,-4.9,0,,,-1.6
245,정읍,2023-01-18 10:00,0,76,4.6,-3.7,1,,,0.1
245,정읍,2023-01-18 11:00,1.4,70,4.8,-3.4,1,,,0.7
245,정읍,2023-01-18 12:00,2.8,63,4.7,-3.5,1,,,1.1
245,정읍,2023-01-18 13:00,3.9,58,4.7,-3.6,1,,,8.2
245,정읍,2023-01-18 14:00,3.7,59,4.7,-3.5,0.6,,,7.9
245,정읍,2023-01-18 15:00,3.8,56,4.5,-4.1,0.6,,,6.9
245,정읍,2023-01-18 16:00,3.3,59,4.6,-3.9,0.4,,,4.7
245,정읍,2023-01-18 17:00,2.6,64,4.7,-3.5,0.4,,,3.1
245,정읍,2023-01-18 18:00,2,66,4.7,-3.6,0,,,1.7
245,정읍,2023-01-18 19:00,1.2,66,4.4,-4.4,,,,-0.2
245,정읍,2023-01-18 20:00,0.7,68,4.4,-4.5,,,,-0.6
245,정읍,2023-01-18 21:00,-0.8,77,4.4,-4.3,,,,-0.8
245,정읍,2023-01-18 22:00,-1.3,80,4.4,-4.3,,,,-1.1
245,정읍,2023-01-18 23:00,-1.8,82,4.4,-4.4,,,,-1.9
245,정읍,2023-01-19 0:00,-1.7,81,4.4,-4.5,,,,-1.8
245,정읍,2023-01-19 1:00,-2.6,85,4.3,-4.7,,,,-2.6
245,정읍,2023-01-19 2:00,-2.7,87,4.4,-4.5,,,,-2.9
245,정읍,2023-01-19 3:00,-3.5,89,4.2,-5,,,,-3.2
245,정읍,2023-01-19 4:00,-3.9,87,4,-5.7,,,,-3.5
245,정읍,2023-01-19 5:00,-4.1,89,4,-5.6,,,,-3.6
245,정읍,2023-01-19 6:00,-3.6,89,4.2,-5.1,,,,-2.7
245,정읍,2023-01-19 7:00,-3.4,86,4.1,-5.4,,,,-3
245,정읍,2023-01-19 8:00,-3.2,86,4.2,-5.2,0,,,-2.7
245,정읍,2023-01-19 9:00,-2.1,84,4.4,-4.4,0.5,,,-1
247,남원,2023-01-01 0:00,-4.7,88,3.8,-6.3,,2.7,,-2.9
247,남원,2023-01-01 1:00,-4.9,90,3.8,-6.2,,2.9,,-2.8
247,남원,2023-01-01 2:00,-5,90,3.8,-6.3,,2.9,,-3.3
247,남원,2023-01-01 3:00,-5.5,91,3.7,-6.7,,2.9,,-3.4
247,남원,2023-01-01 4:00,-6.2,92,3.6,-7.2,,2.9,,-3.7
247,남원,2023-01-01 5:00,-6.1,93,3.6,-7,,2.9,,-3.3
247,남원,2023-01-01 6:00,-6.3,93,3.6,-7.2,,3,,-3.8
247,남원,2023-01-01 7:00,-6.6,93,3.5,-7.5,,3,,-3.9
247,남원,2023-01-01 8:00,-6.9,93,3.4,-7.8,0,3,,-4.1
247,남원,2023-01-01 9:00,-5.6,91,3.7,-6.8,0,3,,-2.1
247,남원,2023-01-01 10:00,-4.1,86,3.9,-6,0.3,3,,-0.4
247,남원,2023-01-01 11:00,-1.4,78,4.3,-4.7,0.5,2.9,,3.5
247,남원,2023-01-01 12:00,1.2,69,4.6,-3.8,0.5,2.7,,1.7
247,남원,2023-01-01 13:00,3.6,61,4.8,-3.2,0.7,2.7,,1.7
247,남원,2023-01-01 14:00,5.4,53,4.8,-3.4,1,2.4,,1.8
247,남원,2023-01-01 15:00,5.3,54,4.8,-3.2,1,2.2,,1.6
247,남원,2023-01-01 16:00,4.6,50,4.2,-4.9,1,2,,0.3
247,남원,2023-01-01 17:00,3.7,51,4.1,-5.5,0.9,2,,-0.6
247,남원,2023-01-01 18:00,1.7,65,4.5,-4.1,0,2,,-0.7
247,남원,2023-01-01 19:00,-0.4,74,4.4,-4.4,,2.2,,-0.8
247,남원,2023-01-01 20:00,-1.1,78,4.4,-4.4,,2.2,,-0.8
247,남원,2023-01-01 21:00,-1.8,83,4.4,-4.3,,2.2,,-0.9
247,남원,2023-01-01 22:00,-2.5,87,4.4,-4.3,,2.2,,-1.3
247,남원,2023-01-01 23:00,-2.8,78,3.9,-6.1,,2.2,,-1.6
247,남원,2023-01-02 0:00,-3.3,76,3.6,-6.9,,2.2,,-2
247,남원,2023-01-02 1:00,-3.4,61,2.9,-9.8,,2.2,,-2.2
247,남원,2023-01-02 2:00,-3.4,56,2.7,-10.9,,2.2,,-2
247,남원,2023-01-02 3:00,-4.1,63,2.8,-10.1,,2.2,,-2.3
247,남원,2023-01-02 4:00,-5.1,74,3.1,-9,,2.2,,-2.5
247,남원,2023-01-02 5:00,-4.1,63,2.8,-10.1,,2.4,,-2.1
247,남원,2023-01-02 6:00,-3.2,55,2.7,-10.9,,2.4,,-2.2
247,남원,2023-01-02 7:00,-4,47,2.1,-13.6,,2.4,,-2.8
247,남원,2023-01-02 8:00,-5.2,55,2.3,-12.8,0,2.4,,-3.2
247,남원,2023-01-02 9:00,-5.5,66,2.7,-10.8,0.1,2.5,,-2.7
247,남원,2023-01-02 10:00,-2.4,42,2.2,-13.5,1,2.4,,4.5
247,남원,2023-01-02 11:00,-1.2,35,2,-14.7,1,2.4,,1.5
247,남원,2023-01-02 12:00,-0.5,33,1.9,-14.8,1,2.4,,0.5
247,남원,2023-01-02 13:00,0.6,31,2,-14.6,1,2.2,,2.1
247,남원,2023-01-02 14:00,1.3,27,1.8,-15.6,1,2.2,,2.3
247,남원,2023-01-02 15:00,1.3,27,1.8,-15.6,1,2.2,,0.9
247,남원,2023-01-02 16:00,1.2,30,2,-14.5,1,2,,-0.5
247,남원,2023-01-02 17:00,0.3,34,2.1,-13.7,1,2,,-0.6
247,남원,2023-01-02 18:00,-1.6,49,2.7,-10.9,0.2,2,,-1
247,남원,2023-01-02 19:00,-2.3,54,2.8,-10.4,,2,,-1.2
247,남원,2023-01-02 20:00,-3,61,3,-9.4,,2,,-1.4
247,남원,2023-01-02 21:00,-4.4,68,3,-9.4,,2,,-1.8
247,남원,2023-01-02 22:00,-5.6,78,3.1,-8.8,,2.2,,-2.4
247,남원,2023-01-02 23:00,-6.3,81,3.1,-9,,2.2,,-2.9
247,남원,2023-01-03 0:00,-7.2,84,3,-9.4,,2.2,,-3.2
247,남원,2023-01-03 1:00,-7.7,85,2.9,-9.7,,2.2,,-3.6
247,남원,2023-01-03 2:00,-8.1,86,2.9,-10,,2.2,,-4.1
247,남원,2023-01-03 3:00,-8.6,87,2.8,-10.4,,2.2,,-4.5
247,남원,2023-01-03 4:00,-8.8,86,2.7,-10.7,,2.2,,-4.8
247,남원,2023-01-03 5:00,-9.1,86,2.6,-11,,2.2,,-5.2
247,남원,2023-01-03 6:00,-9.3,87,2.6,-11,,2.4,,-5.3
247,남원,2023-01-03 7:00,-9.7,86,2.5,-11.6,,2.4,,-5.8
247,남원,2023-01-03 8:00,-9.8,87,2.5,-11.6,0,2.4,,-6.1
247,남원,2023-01-03 9:00,-8,80,2.7,-10.8,0.8,2.4,,-3.9
247,남원,2023-01-03 10:00,-4.7,69,3,-9.5,1,2.4,,2.5
247,남원,2023-01-03 11:00,-1.7,54,2.9,-9.8,1,2.2,,3
247,남원,2023-01-03 12:00,0.7,50,3.2,-8.5,1,2,,1.8
247,남원,2023-01-03 13:00,2.1,49,3.5,-7.5,1,1.7,,3.5
247,남원,2023-01-03 14:00,2.4,46,3.3,-8,0.8,1.5,,4.1
247,남원,2023-01-03 15:00,2.3,45,3.2,-8.4,1,1.2,,4.8
247,남원,2023-01-03 16:00,2.3,46,3.3,-8.1,1,1.2,,1.4
247,남원,2023-01-03 17:00,1.5,50,3.4,-7.8,1,1.2,,-0.7
247,남원,2023-01-03 18:00,-0.7,57,3.3,-8.1,0.3,1.2,,-1.4
247,남원,2023-01-03 19:00,-1.8,65,3.5,-7.5,,1.2,,-1.5
247,남원,2023-01-03 20:00,-3.4,73,3.5,-7.5,,1.2,,-1.9
247,남원,2023-01-03 21:00,-4.4,79,3.5,-7.4,,1.2,,-2.2
247,남원,2023-01-03 22:00,-5.4,86,3.5,-7.3,,1.2,,-2.7
247,남원,2023-01-03 23:00,-5.8,86,3.4,-7.7,,1.2,,-3.1
247,남원,2023-01-04 0:00,-6.6,90,3.4,-7.9,,1.2,,-4
247,남원,2023-01-04 1:00,-7.4,91,3.2,-8.6,,1.2,,-4.7
247,남원,2023-01-04 2:00,-7.3,90,3.2,-8.6,,1.2,,-5.4
247,남원,2023-01-04 3:00,-8.1,90,3,-9.4,,1.2,,-5.5
247,남원,2023-01-04 4:00,-8.5,90,2.9,-9.8,,1.3,,-5.6
247,남원,2023-01-04 5:00,-8.4,89,2.9,-9.8,,1.3,,-5.8
247,남원,2023-01-04 6:00,-7.9,86,2.9,-9.8,,1.3,,-4.2
247,남원,2023-01-04 7:00,-6.8,82,3,-9.3,,1.3,,-3.5
247,남원,2023-01-04 8:00,-6.5,83,3.1,-8.9,0,1.3,,-3.8
247,남원,2023-01-04 9:00,-5.5,79,3.2,-8.5,0.4,1.3,,-1.9
247,남원,2023-01-04 10:00,-4.2,70,3.1,-8.8,0.6,1.3,,0.2
247,남원,2023-01-04 11:00,-2,55,2.9,-9.8,0.5,1.2,,3.4
247,남원,2023-01-04 12:00,-0.4,55,3.3,-8.3,0.5,1.2,,0.7
247,남원,2023-01-04 13:00,1.7,55,3.8,-6.3,0.3,1.2,,1.7
247,남원,2023-01-04 14:00,3.9,54,4.4,-4.5,1,1,,4.4
247,남원,2023-01-04 15:00,4.9,51,4.4,-4.4,0.8,0.8,,4.6
247,남원,2023-01-04 16:00,3.8,54,4.3,-4.6,1,0.8,,1.3
247,남원,2023-01-04 17:00,2.9,60,4.5,-4.1,0.4,0.6,,-0.8
247,남원,2023-01-04 18:00,2,65,4.6,-3.9,0,,,-0.7
247,남원,2023-01-04 19:00,-1,79,4.5,-4.1,,,,-0.9
247,남원,2023-01-04 20:00,-2.5,85,4.3,-4.6,,,,-1.1
247,남원,2023-01-04 21:00,-3.1,88,4.3,-4.8,,,,-1.3
247,남원,2023-01-04 22:00,-4,91,4.2,-5.2,,,,-1.5
247,남원,2023-01-04 23:00,-4.1,89,4,-5.6,,,,-1.8
247,남원,2023-01-05 0:00,-4.2,89,4,-5.7,,,,-2.3
247,남원,2023-01-05 1:00,-4.2,88,4,-5.8,,,,-2.8
247,남원,2023-01-05 2:00,-5.4,92,3.8,-6.4,,,,-3.3
247,남원,2023-01-05 3:00,-5.4,92,3.8,-6.4,,,,-3.7
247,남원,2023-01-05 4:00,-4.8,88,3.8,-6.4,,,,-3.1
247,남원,2023-01-05 5:00,-4.7,88,3.8,-6.3,,,,-3
247,남원,2023-01-05 6:00,-4.6,87,3.8,-6.4,,,,-2.7
247,남원,2023-01-05 7:00,-4.2,88,4,-5.8,,,,-2.1
247,남원,2023-01-05 8:00,-3.6,86,4,-5.6,0,,,-1.7
247,남원,2023-01-05 9:00,-3,87,4.3,-4.8,0,,,-1.1
247,남원,2023-01-05 10:00,-2,82,4.3,-4.6,0,,,-0.3
247,남원,2023-01-05 11:00,-0.4,75,4.5,-4.2,0.3,,,2.7
247,남원,2023-01-05 12:00,1.9,64,4.5,-4.2,1,,,1.5
247,남원,2023-01-05 13:00,4.2,59,4.9,-3.1,1,,,3.6
247,남원,2023-01-05 14:00,5.8,57,5.3,-2,1,,,5.6
247,남원,2023-01-05 15:00,6.3,53,5.1,-2.5,1,,,4.6
247,남원,2023-01-05 16:00,6.2,54,5.1,-2.4,0.7,,,2.7
247,남원,2023-01-05 17:00,5.7,57,5.2,-2.1,0,,,0.8
247,남원,2023-01-05 18:00,4.3,59,4.9,-3,0,,,-0.7
247,남원,2023-01-05 19:00,1,77,5.1,-2.5,,,,-1
247,남원,2023-01-05 20:00,0.2,80,5,-2.8,,,,-1
247,남원,2023-01-05 21:00,-0.7,84,4.9,-3,,,,-1
247,남원,2023-01-05 22:00,-1.2,86,4.8,-3.2,,,,-1
247,남원,2023-01-05 23:00,-1.5,87,4.8,-3.3,,,,-1.2
247,남원,2023-01-06 0:00,-1.8,89,4.8,-3.3,,,,-1.2
247,남원,2023-01-06 1:00,-2.2,90,4.7,-3.6,,,,-1.4
247,남원,2023-01-06 2:00,-2.7,91,4.6,-3.9,,,,-1.6
247,남원,2023-01-06 3:00,-2.9,91,4.5,-4.1,,,,-1.6
247,남원,2023-01-06 4:00,-3.3,93,4.5,-4.2,,,,-1.8
247,남원,2023-01-06 5:00,-3.2,93,4.5,-4.1,,,,-2
247,남원,2023-01-06 6:00,-4.1,94,4.2,-4.9,,,,-2.4
247,남원,2023-01-06 7:00,-4.7,95,4.1,-5.3,,,,-2.7
247,남원,2023-01-06 8:00,-4.7,94,4.1,-5.5,0,,,-2.5
247,남원,2023-01-06 9:00,-4.1,92,4.2,-5.2,0,,,-1.9
247,남원,2023-01-06 10:00,-2.5,88,4.5,-4.2,0.7,,,2.8
247,남원,2023-01-06 11:00,-0.3,79,4.7,-3.5,1,,,3.6
247,남원,2023-01-06 12:00,2.8,69,5.2,-2.3,1,,,2
247,남원,2023-01-06 13:00,5,64,5.6,-1.2,1,,,3.6
247,남원,2023-01-06 14:00,5.7,58,5.3,-1.9,1,,,5.7
247,남원,2023-01-06 15:00,6.7,46,4.5,-4.1,1,,,5.5
247,남원,2023-01-06 16:00,6.7,45,4.4,-4.4,1,,,2.2
247,남원,2023-01-06 17:00,5.7,51,4.7,-3.6,0.7,,,-0.5
247,남원,2023-01-06 18:00,2.1,68,4.8,-3.2,0,,,-0.5
247,남원,2023-01-06 19:00,0.9,74,4.8,-3.2,,,,-0.6
247,남원,2023-01-06 20:00,0.6,75,4.8,-3.3,,,,-0.5
247,남원,2023-01-06 21:00,1.1,74,4.9,-3,,,,-0.5
247,남원,2023-01-06 22:00,0.5,88,5.6,-1.2,,,,-0.5
247,남원,2023-01-06 23:00,0.4,94,5.9,-0.4,,,,-0.5
247,남원,2023-01-07 0:00,0.8,96,6.2,0.2,,,,-0.4
247,남원,2023-01-07 1:00,1,98,6.4,0.7,,,,-0.5
247,남원,2023-01-07 2:00,2.1,96,6.8,1.5,,,,-0.5
247,남원,2023-01-07 3:00,1.3,89,6,-0.3,,,,-0.5
247,남원,2023-01-07 4:00,1.1,89,5.9,-0.5,,,,-0.6
247,남원,2023-01-07 5:00,0.3,95,5.9,-0.4,,,,-0.5
247,남원,2023-01-07 6:00,0.7,93,6,-0.3,,,,-0.5
247,남원,2023-01-07 7:00,2.7,71,5.3,-2,,,,-0.5
247,남원,2023-01-07 8:00,2.8,65,4.9,-3.1,0,,,-0.5
247,남원,2023-01-07 9:00,3,64,4.9,-3.1,0,,,-0.3
247,남원,2023-01-07 10:00,4,57,4.6,-3.7,0.6,,,1.6
247,남원,2023-01-07 11:00,4.7,52,4.4,-4.3,0.6,,,4.3
247,남원,2023-01-07 12:00,4.7,54,4.6,-3.8,0.1,,,4.6
247,남원,2023-01-07 13:00,5.2,49,4.3,-4.6,0.3,,,5.5
247,남원,2023-01-07 14:00,5.5,50,4.5,-4.1,0.5,,,7
247,남원,2023-01-07 15:00,5.4,47,4.2,-5,0.7,,,7.6
247,남원,2023-01-07 16:00,4.8,51,4.4,-4.5,0.9,,,3.6
247,남원,2023-01-07 17:00,4.1,55,4.5,-4.1,0.8,,,1.1
247,남원,2023-01-07 18:00,2.4,62,4.5,-4.1,0,,,-0.6
247,남원,2023-01-07 19:00,2,60,4.2,-4.9,,,,-0.7
247,남원,2023-01-07 20:00,-1,79,4.5,-4.1,,,,-0.9
247,남원,2023-01-07 21:00,-2.1,84,4.4,-4.4,,,,-1.3
247,남원,2023-01-07 22:00,-2.5,86,4.4,-4.5,,,,-1.8
247,남원,2023-01-07 23:00,-3.1,87,4.2,-4.9,,,,-2.2
247,남원,2023-01-08 0:00,-3.8,88,4.1,-5.5,,,,-2.4
247,남원,2023-01-08 1:00,-4.1,90,4.1,-5.5,,,,-2.5
247,남원,2023-01-08 2:00,-4.5,91,4,-5.7,,,,-2.7
247,남원,2023-01-08 3:00,-4.5,91,4,-5.7,,,,-2.9
247,남원,2023-01-08 4:00,-4.5,90,4,-5.8,,,,-3
247,남원,2023-01-08 5:00,-4.8,91,3.9,-6,,,,-3
247,남원,2023-01-08 6:00,-4.8,90,3.9,-6.1,,,,-3.2
247,남원,2023-01-08 7:00,-5,89,3.8,-6.5,,,,-3.4
247,남원,2023-01-08 8:00,-5.3,91,3.8,-6.5,0,,,-3.3
247,남원,2023-01-08 9:00,-3.8,87,4,-5.6,0.8,,,-0.7
247,남원,2023-01-08 10:00,-0.6,77,4.5,-4.1,1,,,3.7
247,남원,2023-01-08 11:00,1.2,71,4.8,-3.4,1,,,3.3
247,남원,2023-01-08 12:00,3.2,64,4.9,-2.9,1,,,3
247,남원,2023-01-08 13:00,5.3,49,4.4,-4.5,1,,,3.7
247,남원,2023-01-08 14:00,7.1,37,3.7,-6.6,1,,,8.2
247,남원,2023-01-08 15:00,7.9,32,3.4,-7.8,1,,,8.3
247,남원,2023-01-08 16:00,8.1,31,3.3,-8,1,,,5.2
247,남원,2023-01-08 17:00,7.6,36,3.8,-6.5,0.7,,,2.1
247,남원,2023-01-08 18:00,3.8,54,4.3,-4.6,0,,,-0.3
247,남원,2023-01-08 19:00,1.2,68,4.5,-4,,,,-0.6
247,남원,2023-01-08 20:00,0.3,69,4.3,-4.7,,,,-0.7
247,남원,2023-01-08 21:00,-0.3,71,4.2,-4.9,,,,-0.8
247,남원,2023-01-08 22:00,-0.9,73,4.2,-5.1,,,,-0.9
247,남원,2023-01-08 23:00,-1.4,75,4.2,-5.2,,,,-1.1
247,남원,2023-01-09 0:00,-1.8,77,4.1,-5.3,,,,-1.3
247,남원,2023-01-09 1:00,-2.7,82,4.1,-5.3,,,,-1.5
247,남원,2023-01-09 2:00,-2.7,82,4.1,-5.3,,,,-1.6
247,남원,2023-01-09 3:00,-3.1,85,4.2,-5.2,,,,-1.7
247,남원,2023-01-09 4:00,-3.3,87,4.2,-5.1,,,,-1.8
247,남원,2023-01-09 5:00,-3.7,88,4.1,-5.4,,,,-2
247,남원,2023-01-09 6:00,-3.2,88,4.2,-4.9,,,,-1.2
247,남원,2023-01-09 7:00,-2.6,87,4.4,-4.4,,,,-0.9
247,남원,2023-01-09 8:00,-1.9,84,4.5,-4.2,0,,,-0.7
247,남원,2023-01-09 9:00,-1.3,83,4.6,-3.8,0,,,-0.5
247,남원,2023-01-09 10:00,-0.6,79,4.6,-3.7,0,,,0.5
247,남원,2023-01-09 11:00,0.9,72,4.7,-3.5,0,,,0.6
247,남원,2023-01-09 12:00,2.6,67,4.9,-2.9,0,,,0.7
247,남원,2023-01-09 13:00,5,60,5.2,-2.1,0.1,,,1
247,남원,2023-01-09 14:00,7.5,58,6,-0.2,0.4,,,8.2
